Delta_T_C,Rload_ohm,Material,Seebeck_V_per_K,Voltage_V,Power_W,Efficiency_%
244.54,15.3,PbTe,0.00018,0.0440172,0.00012663489515294117,0.0005178494117647059
105.45,14.41,Skutterudite,0.0002,0.02109,3.086662734212353e-05,0.0002927133934767522
187.33,10.3,Skutterudite,0.0002,0.037466000000000006,0.000136281665631068,0.0007274951456310683
54.4,3.67,Skutterudite,0.0002,0.01088,3.2254604904632155e-05,0.0005929155313351499
54.78,7.69,Bi2Te3,0.00022,0.0120516,1.888700423407022e-05,0.0003447791937581274
90.96,8.53,Bi2Te3,0.00022,0.0200112,4.694585292379836e-05,0.0005161153575615475
271.96,6.52,PbTe,0.00018,0.0489528,0.00036754242758282207,0.0013514576687116565
156.94,13.68,Skutterudite,0.0002,0.031388,7.201802222222222e-05,0.0004588888888888889
107.26,7.86,Skutterudite,0.0002,0.021452000000000002,5.854813027989823e-05,0.000545852417302799
174.2,9.73,PbTe,0.00018,0.031356,0.00010104817430626927,0.0005800698869475849
154.07,6.81,PbTe,0.00018,0.0277326,0.00011293643212334803,0.0007330202643171807
193.91,14.99,Skutterudite,0.0002,0.038782000000000004,0.00010033645923949301,0.0005174382921947965
168.83,4.96,PbTe,0.00018,0.030389400000000004,0.00018619266781451618,0.0011028411290322582
260.65,6.51,Skutterudite,0.0002,0.052129999999999996,0.0004174403840245775,0.0016015360983102915
130.21,3.52,PbTe,0.00018,0.0234378,0.0001560597922840909,0.0011985238636363635
99.96,3.89,PbTe,0.00018,0.0179928,8.322386936760925e-05,0.0008325717223650385
69.78,18.42,Skutterudite,0.0002,0.013956000000000001,1.0573829315960914e-05,0.00015153094462540717
109.98,9.9,Skutterudite,0.0002,0.021996,4.8871112727272734e-05,0.0004443636363636364
225.7,10.13,Bi2Te3,0.00022,0.049654,0.00024338792852912137,0.0010783692003948665
232.44,12.84,PbTe,0.00018,0.0418392,0.00013633322871028038,0.0005865308411214954
66.44,10.55,Bi2Te3,0.00022,0.0146168,2.0251264667298575e-05,0.00030480530805687196
83.24,3.83,Bi2Te3,0.00022,0.0183128,8.756100361357703e-05,0.0010519101827676243
61.06,6.85,PbTe,0.00018,0.010990800000000002,1.7634698487591247e-05,0.0002888093430656935
216.14,11.86,Bi2Te3,0.00022,0.0475508,0.00019064743512984823,0.0008820553119730186
107.16,4.48,Bi2Te3,0.00022,0.0235752,0.00012406028014285713,0.001157710714285714
219.69,16.15,PbTe,0.00018,0.0395442,9.682623861547988e-05,0.00044074030959752325
125.32,4.41,Skutterudite,0.0002,0.025064,0.00014244990839002266,0.001136689342403628
200.09,15.15,Skutterudite,0.0002,0.040018000000000005,0.00010570563194719475,0.0005282904290429044
199.85,17.99,Bi2Te3,0.00022,0.043967,0.00010745397937743191,0.0005376731517509728
153.67,7.22,Bi2Te3,0.00022,0.0338074,0.00015830197988365652,0.0010301423822714683
50.42,3.84,PbTe,0.00018,0.009075600000000001,2.1449613375000006e-05,0.0004254187500000001
90.65,1.22,Bi2Te3,0.00022,0.019943000000000002,0.0003260026631147542,0.0035962786885245907
159.45,3.54,PbTe,0.00018,0.028701,0.0002326970059322034,0.0014593728813559323
234.27,6.94,Bi2Te3,0.00022,0.051539400000000006,0.00038275356662247843,0.001633813832853026
189.91,8.07,PbTe,0.00018,0.0341838,0.00014479952694423793,0.0007624639405204461
109.04,13.7,PbTe,0.00018,0.0196272,2.811875765255475e-05,0.0002578756204379562
208.81,17.64,Skutterudite,0.0002,0.041762,9.886987777777778e-05,0.00047349206349206355
132.17,18.26,Skutterudite,0.0002,0.026434,3.826705125958378e-05,0.00028952902519167574
89.0,11.09,Skutterudite,0.0002,0.0178,2.8569882777276826e-05,0.00032100991884580703
121.79,7.81,PbTe,0.00018,0.021922200000000003,6.153429613828428e-05,0.0005052491677336749
109.84,2.2,Bi2Te3,0.00022,0.0241648,0.0002654261632,0.0024164799999999995
156.02,10.81,Skutterudite,0.0002,0.031204000000000003,9.00730449583719e-05,0.0005773172987974098
222.0,1.85,Bi2Te3,0.00022,0.04884,0.001289376,0.005807999999999999
139.67,9.93,Skutterudite,0.0002,0.027934,7.858090191339377e-05,0.0005626183282980867
113.05,15.6,PbTe,0.00018,0.020349000000000003,2.65437051923077e-05,0.00023479615384615392
291.33,17.29,Skutterudite,0.0002,0.058266,0.00019635203909774436,0.0006739849624060151
154.5,19.71,Skutterudite,0.0002,0.0309,4.8442922374429224e-05,0.0003135464231354642
281.42,13.21,Bi2Te3,0.00022,0.061912400000000006,0.00029016996773353524,0.0010310922028766087
240.82,2.12,PbTe,0.00018,0.0433476,0.0008863275593207547,0.0036804566037735844
105.68,9.77,Skutterudite,0.0002,0.021136000000000002,4.572471811668374e-05,0.0004326714431934494
297.06,4.29,Skutterudite,0.0002,0.059412000000000006,0.0008227938797202799,0.00276979020979021
68.69,18.5,PbTe,0.00018,0.0123642,8.263429277837837e-06,0.00012030032432432432
198.86,7.65,Bi2Te3,0.00022,0.0437492,0.0002501950981228758,0.0012581469281045749
240.68,14.7,Skutterudite,0.0002,0.048136000000000005,0.0001576241153741497,0.0006549115646258504
280.16,4.59,PbTe,0.00018,0.05042880000000001,0.0005540444160000002,0.0019776000000000004
92.62,17.99,PbTe,0.00018,0.0166716,1.5449819152862705e-05,0.0001668086714841579
240.23,15.87,Bi2Te3,0.00022,0.0528506,0.00017600415377189664,0.0007326485192186515
105.49,9.94,Bi2Te3,0.00022,0.0232078,5.418530994366198e-05,0.0005136535211267607
146.48,17.71,PbTe,0.00018,0.026366399999999998,3.925392710107283e-05,0.000267981479390175
226.09,8.93,Skutterudite,0.0002,0.045218,0.0002289661281075028,0.0010127211646136617
137.97,1.61,Skutterudite,0.0002,0.027594,0.0004729371652173913,0.0034278260869565215
113.29,7.12,Bi2Te3,0.00022,0.024923800000000003,8.724660202808991e-05,0.0007701174157303372
286.96,2.16,Skutterudite,0.0002,0.057392,0.0015249266962962962,0.005314074074074074
157.17,3.41,Skutterudite,0.0002,0.031434,0.00028976432727272723,0.0018436363636363637
224.27,5.35,Bi2Te3,0.00022,0.049339400000000005,0.0004550236247401871,0.0020289099065420564
252.77,8.66,Bi2Te3,0.00022,0.0556094,0.000357090689187067,0.0014127099307159354
127.57,11.27,PbTe,0.00018,0.0229626,4.6786246562555463e-05,0.0003667496007098492
266.39,15.68,Bi2Te3,0.00022,0.0586058,0.00021904590520663265,0.0008222752551020409
228.18,16.66,Bi2Te3,0.00022,0.050199600000000004,0.00015126049460744299,0.0006628998799519809
131.44,6.36,Bi2Te3,0.00022,0.0289168,0.00013147505066666665,0.0010002666666666664
152.21,8.61,Bi2Te3,0.00022,0.0334862,0.00013023526021370502,0.0008556288037166087
267.0,15.65,Skutterudite,0.0002,0.0534,0.0001822083067092652,0.0006824281150159744
138.58,19.98,Skutterudite,0.0002,0.027716000000000005,3.844728008008009e-05,0.00027743743743743746
129.36,17.47,Skutterudite,0.0002,0.025872000000000003,3.831484739553521e-05,0.0002961877504293074
239.71,8.38,Skutterudite,0.0002,0.047942000000000005,0.00027427629642004774,0.001144200477326969
129.59,6.35,Bi2Te3,0.00022,0.028509800000000002,0.00012800136945511812,0.0009877411023622045
257.23,14.86,Skutterudite,0.0002,0.051446000000000006,0.00017810840619111713,0.0006924091520861374
131.01,17.39,Skutterudite,0.0002,0.026202,3.947928717653824e-05,0.00030134560092006903
223.77,11.14,PbTe,0.00018,0.040278600000000005,0.00014563425654937165,0.0006508211849192101
196.45,14.48,Skutterudite,0.0002,0.03929,0.00010660939917127071,0.0005426795580110497
149.73,17.63,PbTe,0.00018,0.0269514,4.1201245715258084e-05,0.00027517027793533754
92.14,12.58,Bi2Te3,0.00022,0.020270800000000002,3.266338097297298e-05,0.00035449729729729735
83.93,13.56,Bi2Te3,0.00022,0.0184646,2.514317501179941e-05,0.0002995731563421829
251.16,11.32,PbTe,0.00018,0.0452088,0.0001805508478303887,0.0007188678445229683
262.92,14.08,Skutterudite,0.0002,0.052584000000000006,0.00019638331363636369,0.0007469318181818184
243.2,18.8,Bi2Te3,0.00022,0.053503999999999996,0.00015227010723404253,0.0006261106382978723
57.89,18.52,Bi2Te3,0.00022,0.0127358,8.75813183801296e-06,0.00015128920086393086
76.08,16.25,Bi2Te3,0.00022,0.016737600000000002,1.723983100061539e-05,0.00022660135384615387
198.42,11.88,Bi2Te3,0.00022,0.0436524,0.00016039831866666667,0.0008083777777777777
217.95,10.81,Skutterudite,0.0002,0.04359,0.00017577133209990746,0.0008064754856614243
265.01,17.84,Bi2Te3,0.00022,0.0583022,0.00019053511910538113,0.0007189733183856501
72.73,13.5,PbTe,0.00018,0.013091400000000001,1.2695166960000002e-05,0.00017455200000000002
74.54,10.31,Bi2Te3,0.00022,0.0163988,2.6083476376333658e-05,0.0003499258971871969
236.74,1.94,PbTe,0.00018,0.042613200000000004,0.0009360231001237115,0.003953802061855671
232.87,6.83,Skutterudite,0.0002,0.046574000000000004,0.00031758967437774534,0.0013638067349926795
65.37,13.23,Skutterudite,0.0002,0.013074000000000002,1.2919839455782316e-05,0.00019764172335600907
222.89,5.54,Skutterudite,0.0002,0.044578,0.0003587000151624549,0.0016093140794223827
237.79,6.21,PbTe,0.00018,0.0428022,0.0002950126126956521,0.0012406434782608693
114.32,16.32,PbTe,0.00018,0.0205776,2.5945932705882356e-05,0.0002269588235294118
106.54,16.84,Skutterudite,0.0002,0.021308,2.696145273159145e-05,0.00025306413301662707
129.34,8.99,Skutterudite,0.0002,0.025868000000000002,7.443308387096774e-05,0.0005754838709677418
51.78,20.0,Bi2Te3,0.00022,0.0113916,6.488427528e-06,0.0001253076
246.25,3.31,PbTe,0.00018,0.044325,0.0005935666540785499,0.002410422960725076
153.99,6.15,Bi2Te3,0.00022,0.033877800000000007,0.00018661875330731715,0.0012118887804878054
287.58,8.82,Bi2Te3,0.00022,0.0632676,0.0004538309761632652,0.001578103401360544
208.2,15.34,Bi2Te3,0.00022,0.045804,0.00013676704146023465,0.00065690221642764
275.33,15.83,Skutterudite,0.0002,0.055066,0.00019155175969677826,0.0006957169930511686
158.5,17.78,PbTe,0.00018,0.028530000000000003,4.577957817772779e-05,0.000288830146231721
161.61,12.36,Skutterudite,0.0002,0.032322000000000004,8.452359902912623e-05,0.0005230097087378641
226.59,1.95,Skutterudite,0.0002,0.045318000000000004,0.0010531903200000003,0.004648000000000001
87.71,19.43,Bi2Te3,0.00022,0.0192962,1.9163321381369016e-05,0.0002184850231600618
274.67,17.42,PbTe,0.00018,0.04944060000000001,0.00014031991552009186,0.0005108672789896671
212.28,7.25,Skutterudite,0.0002,0.042456,0.000248622336,0.0011711999999999998
147.51,19.75,Bi2Te3,0.00022,0.0324522,5.3323811890632914e-05,0.00036149286075949367
254.67,4.63,PbTe,0.00018,0.0458406,0.0004538575827991361,0.0017821399568034562
147.92,7.9,Bi2Te3,0.00022,0.0325424,0.00013405161996962026,0.0009062440506329113
179.04,10.73,PbTe,0.00018,0.0322272,9.67933289692451e-05,0.0005406240447343896
126.27,15.61,Skutterudite,0.0002,0.025254000000000002,4.085615092889174e-05,0.00032356181934657273
67.91,19.83,Skutterudite,0.0002,0.013582,9.302608371154818e-06,0.00013698436712052448
231.31,19.14,PbTe,0.00018,0.0416358,9.05715695736677e-05,0.0003915592476489027
136.53,5.46,PbTe,0.00018,0.0245754,0.00011061360534065935,0.000810178021978022
100.44,9.76,PbTe,0.00018,0.0180792,3.348949514754099e-05,0.0003334278688524591
134.22,1.31,Skutterudite,0.0002,0.026844,0.0005500765923664123,0.004098320610687023
122.75,4.82,PbTe,0.00018,0.022095,0.00010128403008298755,0.0008251244813278007
272.03,11.72,Bi2Te3,0.00022,0.05984659999999999,0.00030559859484300333,0.0011234003412969279
63.43,6.86,PbTe,0.00018,0.011417400000000001,1.9002481451895046e-05,0.0002995819241982508
160.37,13.97,PbTe,0.00018,0.028866600000000003,5.964785938153186e-05,0.0003719390121689334
61.09,15.61,PbTe,0.00018,0.010996200000000001,7.74608676745676e-06,0.00012679795003203075
199.42,12.71,Skutterudite,0.0002,0.039884,0.00012515605476003146,0.0006276003147128246
289.44,15.03,Skutterudite,0.0002,0.057888,0.00022295545868263476,0.0007702994011976049
110.21,3.52,PbTe,0.00018,0.0198378,0.00011180065592045454,0.0010144329545454544
211.44,16.4,PbTe,0.00018,0.0380592,8.83233356487805e-05,0.0004177229268292683
295.18,17.75,Bi2Te3,0.00022,0.0649396,0.00023758600834704227,0.0008048851830985916
216.07,16.85,Skutterudite,0.0002,0.043214,0.00011082788106824927,0.0005129258160237389
225.24,5.57,Bi2Te3,0.00022,0.0495528,0.00044084021325673244,0.0019572021543985637
183.9,15.42,Bi2Te3,0.00022,0.040458,0.00010615108715953308,0.0005772217898832685
166.47,12.41,Bi2Te3,0.00022,0.0366234,0.00010808005056889606,0.0006492464141821112
285.22,6.06,PbTe,0.00018,0.051339600000000006,0.0004349429914455447,0.0015249386138613864
109.67,1.33,Bi2Te3,0.00022,0.0241274,0.0004376928050827067,0.003990998496240601
133.66,5.63,Bi2Te3,0.00022,0.0294052,0.00015358184494493782,0.0011490486678507991
83.73,4.76,PbTe,0.00018,0.015071400000000002,4.771997856302522e-05,0.0005699268907563026
172.48,15.89,Bi2Te3,0.00022,0.037945599999999996,9.06147614449339e-05,0.0005253638766519823
126.72,14.69,Skutterudite,0.0002,0.025344000000000002,4.3724869707283875e-05,0.0003450510551395508
180.05,8.34,Skutterudite,0.0002,0.03601000000000001,0.00015548202637889695,0.000863549160671463
210.25,7.16,PbTe,0.00018,0.037845000000000004,0.00020003408170391062,0.0009514106145251396
177.74,3.99,Skutterudite,0.0002,0.035548,0.00031670684310776946,0.001781854636591479
294.16,4.49,PbTe,0.00018,0.05294880000000001,0.0006244043254877509,0.002122669042316259
105.16,18.16,Bi2Te3,0.00022,0.0231352,2.947342946255507e-05,0.0002802722466960353
290.11,17.07,Skutterudite,0.0002,0.058022000000000004,0.0001972204149970709,0.0006798125366139426
270.16,3.89,PbTe,0.00018,0.04862880000000001,0.0006079075037120824,0.0022501758354755786
232.21,14.62,Bi2Te3,0.00022,0.051086200000000005,0.0001785088803310534,0.0007687389876880986
158.11,14.35,PbTe,0.00018,0.028459800000000004,5.644322062996517e-05,0.0003569870383275262
60.29,1.34,PbTe,0.00018,0.010852200000000001,8.788824241791046e-05,0.0014577582089552242
63.57,17.17,PbTe,0.00018,0.0114426,7.62568985206756e-06,0.00011995736750145603
124.96,16.57,PbTe,0.00018,0.0224928,3.0532652494870246e-05,0.00024433940856970427
218.39,7.85,Skutterudite,0.0002,0.043678,0.0002430277304458599,0.001112815286624204
261.51,12.94,Bi2Te3,0.00022,0.0575322,0.000255792429431221,0.0009781363214837714
267.17,15.32,Bi2Te3,0.00022,0.05877740000000001,0.0002255080124516972,0.0008440618798955616
144.69,3.71,Bi2Te3,0.00022,0.0318318,0.000273116844,0.0018875999999999997
289.98,4.88,Bi2Te3,0.00022,0.06379560000000001,0.0008339915121639346,0.002876031147540984
296.38,10.92,PbTe,0.00018,0.053348400000000004,0.00026062745261538466,0.0008793692307692309
133.53,17.22,Skutterudite,0.0002,0.026706,4.1417563066202096e-05,0.0003101742160278746
98.32,8.72,Bi2Te3,0.00022,0.021630399999999998,5.365529864220182e-05,0.0005457211009174311
281.76,15.84,Bi2Te3,0.00022,0.0619872,0.000242576576,0.0008609333333333333
251.95,13.59,PbTe,0.00018,0.045351,0.00015134019139072849,0.0006006754966887418
122.26,18.36,Skutterudite,0.0002,0.024452,3.2565376034858393e-05,0.00026636165577342054
212.46,15.82,Skutterudite,0.0002,0.042492,0.0001141321152970923,0.0005371934260429836
238.7,16.19,Skutterudite,0.0002,0.04774,0.00014077255095738106,0.0005897467572575663
232.22,10.24,Skutterudite,0.0002,0.046444,0.0002106489390625,0.0009071093749999999
222.76,13.77,Skutterudite,0.0002,0.044552,0.00014414529440813365,0.0006470878721859116
265.07,6.96,Skutterudite,0.0002,0.053014,0.00040380520057471263,0.0015233908045977009
156.93,14.61,Skutterudite,0.0002,0.031386000000000004,6.742511950718689e-05,0.0004296509240246408
153.63,19.13,Bi2Te3,0.00022,0.0337986,5.97148647130162e-05,0.000388692733925771
290.4,5.75,Skutterudite,0.0002,0.05808,0.0005866585043478261,0.002020173913043478
146.95,8.74,PbTe,0.00018,0.026451,8.005210537757435e-05,0.0005447574370709381
77.92,12.89,Bi2Te3,0.00022,0.017142400000000002,2.2797663131109393e-05,0.0002925778122575641
239.52,14.56,Bi2Te3,0.00022,0.0526944,0.00019070740325274725,0.0007962065934065933
65.6,9.58,Bi2Te3,0.00022,0.014431999999999999,2.17414012526096e-05,0.0003314237995824634
126.0,16.44,Skutterudite,0.0002,0.0252,3.862773722627737e-05,0.00030656934306569334
69.78,10.89,PbTe,0.00018,0.012560400000000001,1.4487020033057855e-05,0.0002076099173553719
286.1,10.92,PbTe,0.00018,0.05149800000000001,0.00024286117252747262,0.000848868131868132
142.66,5.16,Bi2Te3,0.00022,0.0313852,0.00019089743779844963,0.0013381286821705428
123.96,1.54,PbTe,0.00018,0.0223128,0.0003232863921038961,0.00260798961038961
194.33,2.18,Skutterudite,0.0002,0.038866000000000005,0.0006929201633027525,0.0035656880733944954
228.94,5.66,PbTe,0.00018,0.0412092,0.00030003501142049474,0.001310539929328622
244.74,8.63,Skutterudite,0.0002,0.048948000000000005,0.00027762534229432216,0.0011343684820393973
194.85,1.62,PbTe,0.00018,0.035073,0.00075933045,0.0038970000000000003
68.74,3.88,Skutterudite,0.0002,0.013748,4.8713274226804126e-05,0.000708659793814433
214.96,5.47,PbTe,0.00018,0.038692800000000006,0.00027369886139670945,0.0012732548446069475
91.57,19.75,Bi2Te3,0.00022,0.0201454,2.0548716008101266e-05,0.00022440445569620252
191.47,19.03,Skutterudite,0.0002,0.038294,7.705887735155018e-05,0.000402459274829217
67.3,11.39,PbTe,0.00018,0.012114,1.2884020719929762e-05,0.00019144161545215098
179.28,10.45,PbTe,0.00018,0.032270400000000005,9.965346566124406e-05,0.0005558537799043064
277.93,12.69,Skutterudite,0.0002,0.055586,0.00024348332513790392,0.0008760598896769111
110.79,14.09,PbTe,0.00018,0.019942200000000004,2.8225077419446425e-05,0.000254761958836054
200.14,16.24,Bi2Te3,0.00022,0.0440308,0.00011937877762561579,0.0005964763546798031
122.11,16.11,Skutterudite,0.0002,0.024422000000000003,3.702259987585352e-05,0.0003031905648665426
238.83,16.66,Bi2Te3,0.00022,0.0525426,0.00016570977279471792,0.000693839855942377
73.25,6.5,Skutterudite,0.0002,0.014650000000000002,3.301884615384616e-05,0.0004507692307692309
293.68,18.44,Skutterudite,0.0002,0.058736000000000003,0.00018708881214750544,0.0006370498915401301
271.56,14.89,PbTe,0.00018,0.0488808,0.00016046558822296842,0.0005909028878441906
205.79,1.12,Skutterudite,0.0002,0.041158,0.0015124830035714283,0.007349642857142855
277.4,2.0,Bi2Te3,0.00022,0.061028,0.001862208392,0.006713080000000001
67.16,6.14,Skutterudite,0.0002,0.013432,2.9384140716612376e-05,0.0004375244299674267
160.39,7.36,Skutterudite,0.0002,0.032077999999999995,0.00013980952228260864,0.0008716847826086954
155.17,19.63,Skutterudite,0.0002,0.031034,4.906312562404483e-05,0.00031618950585838006
96.99,17.74,PbTe,0.00018,0.0174582,1.7180876394588504e-05,0.0001771406989853439
288.71,7.97,Bi2Te3,0.00022,0.0635162,0.0005061866577716436,0.0017532702634880804
256.82,8.06,Bi2Te3,0.00022,0.0565004,0.0003960664020049628,0.0015421945409429278
80.72,4.88,PbTe,0.00018,0.0145296,4.326009757377049e-05,0.0005359278688524589
96.25,14.44,Skutterudite,0.0002,0.01925,2.5662222991689752e-05,0.0002666204986149585
214.19,12.01,Bi2Te3,0.00022,0.0471218,0.00018488459910407992,0.0008631803497085762
178.32,5.61,Bi2Te3,0.00022,0.0392304,0.00027433587952941177,0.0015384470588235295
197.04,9.07,Bi2Te3,0.00022,0.0433488,0.00020717954370893054,0.001051459316427784
177.51,15.0,PbTe,0.00018,0.0319518,6.806116821600002e-05,0.0003834216000000001
241.05,17.54,Skutterudite,0.0002,0.04821,0.00013250878563283926,0.0005497149372862029
82.26,19.59,Bi2Te3,0.00022,0.0180972,1.671815456049005e-05,0.00020323552833078105
247.7,1.18,Skutterudite,0.0002,0.04954,0.002079840338983051,0.008396610169491527
159.13,12.24,PbTe,0.00018,0.0286434,6.702976826470588e-05,0.0004212264705882353
190.64,9.66,PbTe,0.00018,0.0343152,0.00012189782101863352,0.0006394136645962732
285.59,12.45,Skutterudite,0.0002,0.057117999999999995,0.0002620454557429719,0.000917558232931727
228.72,2.94,PbTe,0.00018,0.0411696,0.0005765088313469388,0.0025205877551020407
160.65,6.89,Bi2Te3,0.00022,0.035343,0.00018129574005805517,0.0011285137880986938
113.1,7.63,Bi2Te3,0.00022,0.024882,8.114206081258192e-05,0.0007174364351245085
82.27,1.92,PbTe,0.00018,0.0148086,0.00011421595518750001,0.00138830625
224.26,2.79,Bi2Te3,0.00022,0.0493372,0.0008724585318422937,0.0038903885304659488
286.71,4.48,Bi2Te3,0.00022,0.0630762,0.000888081921080357,0.0030974919642857137
99.9,9.14,Skutterudite,0.0002,0.01998,4.3676192560175053e-05,0.0004371991247264769
121.68,11.65,PbTe,0.00018,0.021902400000000002,4.117726401373391e-05,0.00033840618025751077
283.92,16.1,PbTe,0.00018,0.05110560000000001,0.00016222250629565222,0.0005713669565217392
102.85,19.47,PbTe,0.00018,0.018513,1.760303898305085e-05,0.00017115254237288138
283.19,6.07,Bi2Te3,0.00022,0.062301800000000004,0.000639458695756178,0.0022580553542009885
120.64,16.25,Skutterudite,0.0002,0.024128,3.58252544e-05,0.00029696
64.15,2.09,PbTe,0.00018,0.011547000000000002,6.379579377990434e-05,0.0009944784688995219
265.53,9.01,Skutterudite,0.0002,0.053106,0.0003130130117647059,0.001178823529411765
238.48,1.46,PbTe,0.00018,0.0429264,0.0012621067239452057,0.00529229589041096
151.59,9.65,Skutterudite,0.0002,0.030318,9.525192994818653e-05,0.0006283523316062176
251.56,11.53,PbTe,0.00018,0.0452808,0.00017782748036773637,0.0007068988725065048
260.23,2.69,PbTe,0.00018,0.046841400000000005,0.0008156567858587363,0.003134368773234201
208.37,16.22,Bi2Te3,0.00022,0.045841400000000004,0.0001295581969149199,0.0006217699136868065
184.08,12.97,PbTe,0.00018,0.0331344,8.464830095296839e-05,0.00045984518118735544
128.29,19.97,Skutterudite,0.0002,0.025658,3.296609734601903e-05,0.0002569654481722584
151.98,9.83,PbTe,0.00018,0.0273564,7.613149755442523e-05,0.0005009310274669379
167.82,17.31,Bi2Te3,0.00022,0.0369204,7.874731000346621e-05,0.00046923674176776434
160.06,8.29,PbTe,0.00018,0.0288108,0.00010012812987213513,0.000625566224366707
285.23,7.79,Skutterudite,0.0002,0.057046000000000006,0.00041774661309370995,0.0014645956354300386
124.47,13.89,Bi2Te3,0.00022,0.027383400000000002,5.3984924086393096e-05,0.0004337183585313175
177.75,1.33,Skutterudite,0.0002,0.03555,0.0009502274436090223,0.005345864661654133
264.26,5.53,Bi2Te3,0.00022,0.0581372,0.0006111996426473779,0.0023128723327305602
117.1,14.12,Skutterudite,0.0002,0.02342,3.8845354107648726e-05,0.00033172804532577904
291.97,10.55,Bi2Te3,0.00022,0.06423340000000001,0.00039108338156966835,0.0013394642654028439
101.28,8.82,PbTe,0.00018,0.0182304,3.768112065306123e-05,0.00037204897959183683
61.8,12.68,PbTe,0.00018,0.011124,9.758941324921137e-06,0.00015791167192429024
293.99,9.51,Skutterudite,0.0002,0.058798,0.0003635336281808623,0.0012365509989484753
193.39,19.78,PbTe,0.00018,0.0348102,6.126137634175935e-05,0.0003167763397371082
100.57,18.85,Skutterudite,0.0002,0.020114,2.1462758408488062e-05,0.00021341114058355437
141.12,18.52,Skutterudite,0.0002,0.028224000000000003,4.301264449244061e-05,0.00030479481641468683
285.95,9.89,Skutterudite,0.0002,0.05719,0.0003307073913043478,0.0011565217391304346
223.66,15.87,Bi2Te3,0.00022,0.0492052,0.000152561544236925,0.0006821136735979835
124.49,7.2,Bi2Te3,0.00022,0.0273878,0.00010417938733888889,0.0008368494444444445
273.74,9.66,PbTe,0.00018,0.0492732,0.0002513300453664597,0.0009181341614906835
284.38,5.19,PbTe,0.00018,0.0511884,0.0005048655673526012,0.0017753202312138726
97.26,14.53,PbTe,0.00018,0.017506800000000003,2.1093464985547153e-05,0.00021687708189951829
112.34,10.69,Bi2Te3,0.00022,0.024714800000000002,5.7139507861552864e-05,0.0005086301216089803
131.42,8.89,PbTe,0.00018,0.0236556,6.294571556355455e-05,0.00047896602924634416
50.95,7.24,Skutterudite,0.0002,0.010190000000000001,1.4342002762430942e-05,0.0002814917127071823
123.45,1.29,PbTe,0.00018,0.022221,0.00038276964418604655,0.003100604651162791
127.88,6.08,PbTe,0.00018,0.0230184,8.714584515789475e-05,0.0006814657894736844
237.4,2.81,Skutterudite,0.0002,0.04748,0.0008022599288256228,0.003379359430604982
100.76,15.05,Skutterudite,0.0002,0.020152000000000003,2.698359495016612e-05,0.00026780066445182733
261.52,9.78,Bi2Te3,0.00022,0.0575344,0.0003384669921635992,0.0012942298568507159
63.33,16.88,PbTe,0.00018,0.0113994,7.698241727488152e-06,0.00012155758293838863
101.62,5.19,Bi2Te3,0.00022,0.022356400000000002,9.630223910597305e-05,0.0009476701348747592
158.95,16.85,Skutterudite,0.0002,0.03179,5.997650445103856e-05,0.0003773293768545993
280.42,5.94,Skutterudite,0.0002,0.05608400000000001,0.0005295311542087544,0.0018883501683501689
90.7,17.6,PbTe,0.00018,0.016326,1.5144220227272727e-05,0.00016697045454545453
158.0,3.58,PbTe,0.00018,0.028440000000000003,0.0002259311731843576,0.0014299441340782128
102.18,1.69,Bi2Te3,0.00022,0.022479600000000002,0.000299013264,0.002926338461538461
299.59,12.78,PbTe,0.00018,0.0539262,0.00022754577828169016,0.0007595239436619719
286.9,6.39,PbTe,0.00018,0.051642,0.00041735464225352113,0.0014547042253521129
127.79,5.7,Bi2Te3,0.00022,0.0281138,0.00013866416674385965,0.001085094035087719
160.4,14.54,Skutterudite,0.0002,0.032080000000000004,7.077898211829438e-05,0.0004412654745529574
221.34,2.0,Bi2Te3,0.00022,0.0486948,0.0011855917735200002,0.005356428000000001
169.71,18.3,Bi2Te3,0.00022,0.0373362,7.617441696393443e-05,0.00044885049180327864
185.5,17.15,Bi2Te3,0.00022,0.04081,9.711114285714286e-05,0.0005235102040816327
166.34,5.77,PbTe,0.00018,0.0299412,0.00015536836350779897,0.0009340409012131717
83.7,8.09,Skutterudite,0.0002,0.01674,3.463876390605687e-05,0.0004138442521631645
170.69,14.68,Bi2Te3,0.00022,0.0375518,9.605842528882836e-05,0.000562765395095368
291.62,11.33,Bi2Te3,0.00022,0.0641564,0.0003632871721941748,0.0012457553398058253
98.19,17.05,Skutterudite,0.0002,0.019638,2.2618829560117298e-05,0.00023035777126099698
60.66,15.13,PbTe,0.00018,0.0109188,7.87972197224058e-06,0.00012989980171844014
151.54,16.04,Bi2Te3,0.00022,0.0333388,6.929398911720699e-05,0.0004572653366583542
102.18,1.24,Skutterudite,0.0002,0.020436000000000003,0.0003367984645161291,0.0032961290322580643
229.73,16.49,PbTe,0.00018,0.0413514,0.00010369546888781082,0.0004513797453001821
222.78,7.92,Skutterudite,0.0002,0.044556000000000005,0.0002506612545454546,0.0011251515151515152
105.49,9.64,Bi2Te3,0.00022,0.0232078,5.587157477593361e-05,0.0005296385892116183
56.82,18.89,Bi2Te3,0.00022,0.0125004,8.272101649550025e-06,0.00014558433033350977
158.97,11.83,Bi2Te3,0.00022,0.0349734,0.00010339295921893492,0.000650392899408284
270.49,13.13,PbTe,0.00018,0.04868820000000001,0.00018054385523533898,0.0006674696115765424
